Player,Years,Seasons,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ledell Eackles,7.0,1989 - 1998,SG,441,8917,1810,4071,44.46082043723901,137,408,33.57843137254902,1673,3663,45.67294567294567,46.14345369688037,1026,1338,76.68161434977578,362,617,979,740,249,31,600,794,4783
Lee Johnson,1.0,1981 - 1981,PF,12,90,7,25,28.000000000000004,0,0,,7,25,28.000000000000004,28.000000000000004,3,5,60.0,6,16,22,1,0,5,7,18,17
Lee Mayberry,7.0,1993 - 1999,PG,496,10337,950,2287,41.53913423699169,379,1006,37.67395626242545,571,1281,44.57455113192818,49.825098382160036,267,405,65.92592592592592,142,500,642,1767,352,43,591,865,2546
Lee Nailon,6.0,2001 - 2006,SF,315,5980,1148,2425,47.340206185567006,1,10,10.0,1147,2415,47.49482401656315,47.36082474226804,394,501,78.64271457085829,389,571,960,304,136,53,327,613,2691
Leo Rautins,2.0,1984 - 1985,SF,35,213,22,63,34.92063492063492,1,2,50.0,21,61,34.42622950819672,35.714285714285715,6,10,60.0,12,25,37,33,10,2,20,36,51
Leon Powe,5.0,2007 - 2011,C,271,3637,532,1044,50.95785440613027,0,5,0.0,532,1039,51.203079884504334,50.95785440613027,558,819,68.13186813186813,416,572,988,82,69,85,203,554,1622
Leon Smith,2.0,2002 - 2004,C,15,104,11,28,39.285714285714285,0,0,,11,28,39.285714285714285,39.285714285714285,11,17,64.70588235294117,11,22,33,3,5,1,3,13,33
Leon Wood,6.0,1985 - 1991,PG,284,4552,604,1540,39.22077922077922,175,533,32.833020637898684,429,1007,42.60178748758689,44.90259740259741,381,481,79.20997920997921,74,243,317,870,127,4,269,289,1764
Leonard Taylor,1.0,1990 - 1990,PF,10,37,0,6,0.0,0,1,0.0,0,5,0.0,0.0,11,16,68.75,4,8,12,1,0,0,5,4,11
Leroy Combs,1.0,1984 - 1984,SF,48,446,81,163,49.693251533742334,0,3,0.0,81,160,50.625,49.693251533742334,56,91,61.53846153846154,19,37,56,38,23,18,46,49,218
Les Jepsen,2.0,1991 - 1992,C,52,192,20,60,33.33333333333333,0,2,0.0,20,58,34.48275862068966,33.33333333333333,13,20,65.0,29,38,67,2,2,8,6,33,53
Lester Conner,12.0,1983 - 1995,PG,700,15064,1651,3636,45.407040704070404,23,110,20.909090909090907,1628,3526,46.17129892229155,45.723322332233224,1043,1385,75.30685920577618,638,1236,1874,2682,1090,65,915,1044,4368
Lester Hudson,4.0,2010 - 2015,PG,64,632,101,267,37.82771535580524,30,108,27.77777777777778,71,159,44.65408805031446,43.445692883895134,50,62,80.64516129032258,16,62,78,78,34,9,59,60,282
Lewis Brown,1.0,1981 - 1981,C,2,5,0,3,0.0,0,0,,0,3,0.0,0.0,2,5,40.0,1,1,2,0,0,0,1,2,2
Lewis Lloyd,7.0,1982 - 1990,SG,413,10169,2326,4462,52.129090094128195,12,52,23.076923076923077,2314,4410,52.471655328798185,52.2635589421784,833,1078,77.27272727272727,537,750,1287,1249,388,147,877,892,5497
Linas Kleiza,7.0,2006 - 2013,SF,435,8597,1327,3040,43.651315789473685,408,1215,33.58024691358025,919,1825,50.35616438356164,50.36184210526316,666,875,76.11428571428571,405,1148,1553,335,165,74,416,923,3728
Lindsey Hunter,17.0,1994 - 2010,PG,1084,25320,3160,8277,38.1780838468044,1147,3261,35.17325973627722,2013,5016,40.131578947368425,45.10692279811526,1009,1345,75.0185873605948,479,1739,2218,2698,1226,183,1247,2100,8476
Linton Johnson,6.0,2004 - 2009,SF,154,2121,240,576,41.66666666666667,32,105,30.476190476190478,208,471,44.161358811040344,44.44444444444444,74,105,70.47619047619048,161,336,497,66,84,63,100,272,586
Linton Townes,3.0,1983 - 1985,SF,68,609,126,283,44.522968197879855,10,29,34.48275862068966,116,254,45.66929133858268,46.28975265017668,36,47,76.59574468085107,35,38,73,37,20,7,37,98,298
Lionel Chalmers,1.0,2005 - 2005,PG,36,433,42,125,33.6,12,49,24.489795918367346,30,76,39.473684210526315,38.4,15,24,62.5,4,27,31,51,13,0,24,30,111
Lionel Simmons,7.0,1991 - 1997,SF,458,13549,2257,5212,43.303914044512666,46,150,30.666666666666664,2211,5062,43.67838798893718,43.745203376822715,1311,1701,77.07231040564373,802,2043,2845,1506,520,363,988,1118,5871
Litterial Green,5.0,1993 - 1999,PG,148,1189,144,343,41.98250728862974,2,26,7.6923076923076925,142,317,44.79495268138801,42.27405247813411,133,200,66.5,24,51,75,182,49,6,78,124,423
Lloyd Daniels,5.0,1993 - 1998,SG,212,3689,572,1423,40.196767392832044,157,496,31.653225806451612,415,927,44.7680690399137,45.713281799016166,160,214,74.76635514018692,194,270,464,317,105,62,218,310,1461
Logan Vander Velden,1.0,1996 - 1996,SF,15,31,3,14,21.428571428571427,0,5,0.0,3,9,33.33333333333333,21.428571428571427,3,4,75.0,1,5,6,1,0,0,0,4,9
London Perrantes,1.0,2018 - 2018,PG,14,66,2,13,15.384615384615385,0,3,0.0,2,10,20.0,15.384615384615385,3,5,60.0,1,3,4,5,2,1,1,6,7
Lonnie Walker,1.0,2019 - 2019,SG,17,118,16,46,34.78260869565217,5,13,38.46153846153847,11,33,33.33333333333333,40.21739130434783,8,10,80.0,0,17,17,9,7,3,4,7,45
Lonny Baxter,4.0,2003 - 2006,C-PF,162,1884,247,530,46.60377358490566,1,5,20.0,246,525,46.85714285714286,46.69811320754717,142,216,65.74074074074075,178,299,477,40,37,59,108,324,637
Lonzo Ball,2.0,2018 - 2019,PG,99,3203,388,1020,38.03921568627451,165,523,31.54875717017208,223,497,44.8692152917505,46.12745098039216,52,119,43.69747899159664,123,488,611,631,157,62,239,231,993
Loren Meyer,3.0,1996 - 1999,C,143,2058,260,606,42.9042904290429,8,24,33.33333333333333,252,582,43.29896907216495,43.56435643564357,117,168,69.64285714285714,173,313,486,78,31,52,136,371,645
Loren Woods,6.0,2002 - 2008,C,219,2433,210,500,42.0,1,7,14.285714285714285,209,493,42.393509127789045,42.1,138,215,64.18604651162791,265,419,684,74,55,128,138,278,559
Lorenzen Wright,13.0,1997 - 2009,C,793,18898,2606,5674,45.92879802608389,2,29,6.896551724137931,2604,5645,46.129317980513726,45.94642227705322,1092,1693,64.50088600118133,1717,3305,5022,638,479,581,890,2316,6306
Lorenzo Brown,5.0,2014 - 2019,PG,107,1214,126,348,36.206896551724135,20,111,18.01801801801802,106,237,44.72573839662447,39.08045977011494,30,43,69.76744186046511,29,128,157,185,61,16,75,103,302
Lorenzo Charles,1.0,1986 - 1986,SF,40,288,52,92,56.52173913043478,0,0,,52,92,56.52173913043478,56.52173913043478,25,37,67.56756756756756,13,28,41,10,2,6,18,38,129
Lorenzo Romar,5.0,1981 - 1985,PG,304,5255,729,1573,46.34456452638271,19,93,20.43010752688172,710,1480,47.97297297297297,46.94850603941513,279,374,74.59893048128342,66,322,388,1037,244,29,355,402,1756
Lorenzo Williams,7.0,1993 - 2000,PF,256,5543,339,722,46.95290858725762,0,2,0.0,339,720,47.083333333333336,46.95290858725762,81,215,37.67441860465116,694,910,1604,247,134,350,236,733,759
Lou Amundson,10.0,2007 - 2016,PF,457,5805,681,1431,47.58909853249476,0,3,0.0,681,1428,47.689075630252105,47.58909853249476,281,632,44.462025316455694,685,942,1627,193,160,318,309,884,1643
Lou Roe,2.0,1996 - 1997,SF,68,486,46,139,33.093525179856115,5,20,25.0,41,119,34.45378151260504,34.89208633093525,33,51,64.70588235294117,38,56,94,21,14,9,28,53,130
Lou Williams,14.0,2006 - 2019,SG,988,24297,4463,10667,41.83931752132746,1283,3725,34.442953020134226,3180,6942,45.808124459809854,47.85319208774726,3676,4392,83.6976320582878,380,1793,2173,3204,881,174,1632,1329,13885
Louis Orr,8.0,1981 - 1988,SF,591,13746,2181,4682,46.582656984194784,3,36,8.333333333333332,2178,4646,46.879035729659925,46.61469457496796,1324,1680,78.80952380952381,940,1260,2200,866,469,169,812,1179,5689
Lowes Moore,3.0,1981 - 1983,PG,112,2118,312,706,44.19263456090651,11,55,20.0,301,651,46.236559139784944,44.97167138810198,117,156,75.0,59,168,227,316,89,19,159,266,752
Loy Vaught,11.0,1991 - 2001,PF,704,17200,3095,6138,50.423590746171385,23,90,25.555555555555554,3072,6048,50.79365079365079,50.61094819159335,853,1188,71.8013468013468,1494,3451,4945,658,521,232,833,1648,7066
Luc Longley,10.0,1992 - 2001,C,654,13920,1926,4164,46.2536023054755,0,5,0.0,1926,4159,46.3092089444578,46.2536023054755,815,1080,75.46296296296296,1012,2154,3166,972,324,622,1087,2068,4667
Luc Mbah a Moute,11.0,2009 - 2019,PF,718,16778,1749,3861,45.2991452991453,215,654,32.87461773700306,1534,3207,47.83286560648581,48.08339808339808,846,1282,65.99063962558502,994,1924,2918,611,633,271,668,1299,4559
Lucas Nogueira,4.0,2015 - 2018,C,154,1814,186,295,63.05084745762712,9,34,26.47058823529412,177,261,67.81609195402298,64.57627118644068,75,118,63.559322033898304,123,279,402,73,89,144,78,231,456
Lucious Harris,12.0,1994 - 2005,SG,854,16788,2334,5477,42.61457002008399,424,1224,34.64052287581699,1910,4253,44.90947566423701,46.48530217272229,1088,1375,79.12727272727273,597,1403,2000,1191,587,87,639,1108,6180
Luigi Datome,2.0,2014 - 2015,SF,58,461,79,192,41.14583333333333,25,81,30.864197530864196,54,111,48.64864864864865,47.65625,9,11,81.81818181818183,17,59,76,21,8,8,20,39,192
Luis Flores,1.0,2005 - 2005,PG,16,77,14,29,48.275862068965516,5,10,50.0,9,19,47.368421052631575,56.896551724137936,2,2,100.0,1,2,3,11,2,0,11,9,35
Luis Montero,2.0,2016 - 2018,SG,20,58,8,23,34.78260869565217,3,11,27.27272727272727,5,12,41.66666666666667,41.30434782608695,3,4,75.0,0,6,6,1,0,0,6,2,22
Luis Scola,10.0,2008 - 2017,PF,791,20028,3832,7801,49.12190744776311,97,296,32.77027027027027,3735,7505,49.766822118587605,49.74362261248558,1530,2078,73.62848893166506,1400,3766,5166,1241,494,231,1167,2163,9291
Luka Doncic,1.0,2019 - 2019,SG,72,2318,506,1186,42.66441821247892,168,514,32.68482490272373,338,672,50.297619047619044,49.747048903878586,346,485,71.34020618556701,86,477,563,429,77,25,247,137,1526
Luke Babbitt,8.0,2011 - 2018,SF,383,5335,650,1594,40.777917189460474,394,979,40.24514811031665,256,615,41.6260162601626,53.13676286072773,124,166,74.69879518072288,111,735,846,224,89,58,165,520,1818
Luke Harangody,2.0,2011 - 2012,PF,70,871,102,271,37.63837638376384,21,87,24.137931034482758,81,184,44.02173913043478,41.51291512915129,28,38,73.68421052631578,60,136,196,36,21,20,20,97,253
Luke Jackson,4.0,2005 - 2008,SF,76,735,84,235,35.74468085106383,32,89,35.95505617977528,52,146,35.61643835616438,42.5531914893617,58,77,75.32467532467533,28,66,94,59,25,3,50,74,258
Luke Kennard,2.0,2018 - 2019,SG,136,2900,434,985,44.06091370558375,187,464,40.30172413793103,247,521,47.408829174664106,53.55329949238579,116,137,84.67153284671532,33,326,359,238,70,23,126,178,1171
Luke Kornet,2.0,2018 - 2019,PF,66,1110,156,408,38.23529411764706,98,272,36.029411764705884,58,136,42.64705882352941,50.245098039215684,46,57,80.7017543859649,39,160,199,80,33,58,37,69,456
Luke Ridnour,12.0,2004 - 2015,PG,852,22158,3000,6968,43.05396096440873,595,1711,34.7749853886616,2405,5257,45.748525775156935,47.32347876004592,1319,1528,86.32198952879581,377,1553,1930,3785,831,171,1381,1816,7914
Luke Schenscher,2.0,2006 - 2007,C,34,284,25,51,49.01960784313725,0,0,,25,51,49.01960784313725,49.01960784313725,12,24,50.0,21,40,61,8,3,7,10,48,62
Luke Walton,10.0,2004 - 2013,SF,652,10967,1195,2794,42.770221904080174,214,647,33.07573415765069,981,2147,45.69166278528179,46.59985683607731,421,590,71.35593220338983,534,1258,1792,1468,360,115,683,966,3025
Luke Zeller,1.0,2013 - 2013,C,16,58,9,26,34.61538461538461,1,5,20.0,8,21,38.095238095238095,36.53846153846153,0,0,,1,9,10,3,0,0,0,5,19
Luol Deng,15.0,2005 - 2019,SF,964,33368,5510,12092,45.56731723453523,715,2165,33.02540415704388,4795,9927,48.30260904603607,48.52381739993384,2612,3396,76.91401648998823,1567,4319,5886,2169,948,490,1561,1635,14347
Luther Head,6.0,2006 - 2011,SG,360,7982,1037,2476,41.882067851373186,457,1191,38.371116708648195,580,1285,45.13618677042802,51.110662358642976,347,451,76.94013303769401,113,753,866,759,259,46,448,529,2878
Luther Wright,1.0,1994 - 1994,C,15,92,8,23,34.78260869565217,0,1,0.0,8,22,36.36363636363637,34.78260869565217,3,4,75.0,6,4,10,0,1,2,6,21,19
Lynn Greer,1.0,2007 - 2007,SG,41,432,61,141,43.262411347517734,18,52,34.61538461538461,43,89,48.31460674157304,49.645390070921984,27,32,84.375,2,25,27,53,17,1,18,32,167
Maalik Wayns,2.0,2013 - 2014,PG,29,211,27,90,30.0,7,31,22.58064516129032,20,59,33.89830508474576,33.88888888888889,17,19,89.47368421052632,1,8,9,29,8,0,15,30,78
Maceo Baston,4.0,2003 - 2009,PF,106,832,106,172,61.627906976744185,3,8,37.5,103,164,62.80487804878049,62.5,71,96,73.95833333333334,56,119,175,26,25,43,54,140,286
Maciej Lampe,3.0,2004 - 2006,C,64,632,94,231,40.692640692640694,2,8,25.0,92,223,41.25560538116592,41.125541125541126,25,37,67.56756756756756,37,105,142,22,8,10,35,81,215
Mahmoud Abdul-Rauf,9.0,1991 - 2001,PG,601,16043,3583,8130,44.07134071340714,488,1388,35.158501440922194,3095,6742,45.90625927024622,47.07257072570726,1094,1206,90.71310116086235,224,886,1110,2114,494,47,985,1143,8748
Makhtar N'Diaye,1.0,1999 - 1999,PF,4,27,1,4,25.0,0,0,,1,4,25.0,25.0,3,4,75.0,3,2,5,1,0,1,1,9,5
Malachi Richardson,3.0,2017 - 2019,SG,70,625,67,187,35.82887700534759,28,93,30.107526881720432,39,94,41.48936170212766,43.31550802139038,36,46,78.26086956521739,10,60,70,24,16,2,26,63,198
Malcolm Brogdon,3.0,2017 - 2019,SG,200,5619,958,1996,47.99599198396793,259,638,40.59561128526646,699,1358,51.47275405007363,54.483967935871746,333,373,89.27613941018767,141,566,707,712,175,40,294,396,2508
Malcolm Delaney,2.0,2017 - 2018,PG,128,2265,257,676,38.01775147928994,73,235,31.06382978723404,184,441,41.723356009070294,43.41715976331361,150,187,80.21390374331551,19,205,224,356,74,7,161,194,737
Malcolm Lee,3.0,2012 - 2015,SG,36,534,52,136,38.23529411764706,10,34,29.411764705882355,42,102,41.17647058823529,41.911764705882355,26,37,70.27027027027027,24,41,65,51,20,10,27,52,140
Malcolm Mackey,1.0,1994 - 1994,C,22,69,14,37,37.83783783783784,0,2,0.0,14,35,40.0,37.83783783783784,4,8,50.0,12,12,24,1,0,3,2,9,32
Malcolm Miller,2.0,2018 - 2019,SF,25,193,24,54,44.44444444444444,18,42,42.857142857142854,6,12,50.0,61.111111111111114,7,8,87.5,5,15,20,4,2,3,6,15,73
Malcolm Thomas,4.0,2012 - 2015,PF,43,335,31,71,43.66197183098591,1,11,9.090909090909092,30,60,50.0,44.36619718309859,16,30,53.333333333333336,31,69,100,14,6,7,25,30,79
Malik Allen,10.0,2002 - 2011,PF,507,7586,1077,2459,43.79829198861326,3,16,18.75,1074,2443,43.962341383544825,43.85929239528264,260,337,77.1513353115727,489,923,1412,240,136,236,337,949,2417
Malik Beasley,3.0,2017 - 2019,SG,165,2627,455,988,46.05263157894737,200,515,38.83495145631068,255,473,53.911205073995774,56.174089068825914,86,109,78.89908256880734,54,234,288,139,77,17,87,162,1196
Malik Hairston,2.0,2009 - 2010,SG,62,472,64,125,51.2,2,12,16.666666666666664,62,113,54.86725663716814,52.0,19,37,51.35135135135135,24,53,77,29,10,16,23,48,149
Malik Monk,2.0,2018 - 2019,SG,136,2112,380,1011,37.58654797230465,192,573,33.50785340314136,188,438,42.922374429223744,47.08209693372898,122,140,87.14285714285714,24,179,203,208,57,28,135,166,1074
Malik Rose,13.0,1997 - 2009,PF,895,14836,1968,4516,43.57838795394154,15,88,17.045454545454543,1953,4428,44.105691056910565,43.7444641275465,1558,2099,74.22582181991424,1299,2425,3724,738,530,319,1155,2111,5509
Malik Sealy,8.0,1993 - 2000,SF,507,12009,1904,4469,42.60460953233385,160,550,29.09090909090909,1744,3919,44.501148252105125,44.394719176549565,1095,1357,80.69270449521002,515,1099,1614,829,521,158,697,1112,5063
Mamadou N'Diaye,5.0,2001 - 2005,C,69,858,85,199,42.71356783919598,0,1,0.0,85,198,42.92929292929293,42.71356783919598,92,125,73.6,88,137,225,8,17,64,40,146,262
Mangok Mathiang,1.0,2018 - 2018,C,4,20,4,7,57.14285714285714,0,0,,4,7,57.14285714285714,57.14285714285714,0,1,0.0,3,7,10,0,1,0,0,5,8
Manny Harris,4.0,2011 - 2017,SG,93,1594,199,524,37.97709923664122,53,150,35.333333333333336,146,374,39.037433155080215,43.034351145038165,124,168,73.80952380952381,57,196,253,129,48,14,101,104,575
