Player,Years,Seasons,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alton Ford,3.0,2002 - 2004,PF,73,7.18,0.96,1.89,50.79365079365079,0.0,0.0,,0.96,1.89,50.79365079365079,50.79365079365079,0.63,0.9,70.0,0.48,1.22,1.7,0.15,0.08,0.11,0.51,1.58,2.55
Alvin Jones,1.0,2002 - 2002,C,23,5.48,0.35,0.87,40.22988505747126,0.0,0.0,,0.35,0.87,40.22988505747126,40.22988505747126,0.43,0.87,49.42528735632184,0.57,1.0,1.57,0.13,0.13,0.39,0.48,1.52,1.13
Alvin Williams,7.0,2000 - 2007,PG,356,29.46,4.06,9.64,42.1161825726141,0.52,1.67,31.137724550898206,3.54,7.97,44.416562107904646,44.813278008298745,1.45,1.91,75.91623036649214,0.59,2.16,2.74,4.62,1.29,0.26,1.43,2.03,10.08
Amal McCaskill,3.0,2002 - 2004,C,97,8.86,0.73,1.89,38.62433862433863,0.0,0.01,0.0,0.73,1.88,38.829787234042556,38.62433862433863,0.35,0.59,59.32203389830508,0.73,1.24,1.97,0.3,0.22,0.32,0.42,1.29,1.81
Amar'e Stoudemire,14.0,2003 - 2016,C,846,31.03,6.99,13.01,53.72790161414297,0.04,0.15,26.666666666666668,6.95,12.86,54.043545878693635,53.88162951575711,4.9,6.43,76.20528771384137,2.4,5.44,7.84,1.24,0.75,1.25,2.31,3.17,18.91
Amile Jefferson,1.0,2019 - 2019,PF,12,5.67,0.83,1.33,62.406015037593974,0.0,0.0,,0.83,1.33,62.406015037593974,62.406015037593974,0.58,0.67,86.56716417910447,0.5,1.25,1.75,0.25,0.25,0.25,0.08,0.67,2.25
Amir Johnson,14.0,2006 - 2019,PF,870,21.06,2.94,5.16,56.97674418604651,0.12,0.37,32.432432432432435,2.82,4.79,58.872651356993735,58.139534883720934,1.01,1.5,67.33333333333333,1.98,3.41,5.39,1.23,0.6,0.96,1.07,2.96,7.01
Anderson Varejao,13.0,2005 - 2017,C,627,24.0,2.88,5.64,51.06382978723404,0.0,0.07,0.0,2.88,5.57,51.70556552962297,51.06382978723404,1.52,2.41,63.07053941908713,2.4,4.8,7.19,1.17,0.86,0.65,0.94,2.6,7.27
Andrae Patterson,1.0,2000 - 2000,PF,5,4.0,0.6,0.8,74.99999999999999,0.0,0.0,,0.6,0.8,74.99999999999999,74.99999999999999,0.0,0.0,,0.2,0.2,0.4,0.2,0.2,0.0,0.2,0.8,1.2
Andray Blatche,9.0,2006 - 2014,PF,564,22.1,4.13,8.83,46.77236693091732,0.09,0.39,23.076923076923077,4.03,8.44,47.748815165876785,47.28199320498301,1.77,2.45,72.24489795918367,1.85,3.51,5.36,1.41,0.87,0.81,1.62,2.45,10.12
Andre Barrett,4.0,2005 - 2008,PG,67,12.22,1.33,3.6,36.94444444444444,0.25,1.03,24.271844660194176,1.07,2.57,41.634241245136195,40.416666666666664,0.36,0.49,73.46938775510205,0.31,0.75,1.06,2.01,0.43,0.01,0.7,1.03,3.27
Andre Brown,3.0,2007 - 2009,PF,75,7.97,1.09,2.12,51.41509433962265,0.0,0.01,0.0,1.09,2.11,51.65876777251186,51.41509433962265,0.44,0.88,50.0,0.93,1.44,2.37,0.15,0.19,0.11,0.64,0.97,2.63
Andre Dawkins,1.0,2015 - 2015,SG,4,5.5,0.25,1.5,16.666666666666664,0.25,1.5,16.666666666666664,0.0,0.0,,25.0,0.0,0.0,,0.0,0.5,0.5,0.25,0.0,0.0,0.25,0.75,0.75
Andre Drummond,7.0,2013 - 2019,C,542,30.83,5.98,11.03,54.21577515865821,0.02,0.13,15.384615384615385,5.96,10.9,54.67889908256881,54.30643699002721,2.15,4.8,44.79166666666667,4.81,8.89,13.7,1.15,1.34,1.56,1.79,3.15,14.13
Andre Emmett,2.0,2005 - 2012,SG,14,5.21,0.43,0.93,46.236559139784944,0.0,0.07,0.0,0.43,0.86,50.0,46.236559139784944,0.57,0.93,61.29032258064515,0.14,0.43,0.57,0.07,0.14,0.07,0.21,0.43,1.43
Andre Iguodala,15.0,2005 - 2019,SF,1108,33.42,4.37,9.38,46.588486140724946,0.89,2.68,33.208955223880594,3.48,6.71,51.8628912071535,51.33262260127932,2.51,3.54,70.90395480225989,0.94,4.14,5.08,4.35,1.5,0.5,1.9,1.81,12.14
Andre Ingram,2.0,2018 - 2019,SG,6,13.17,1.33,3.83,34.72584856396867,0.83,2.0,41.5,0.5,1.83,27.322404371584696,45.561357702349866,0.5,0.5,100.0,0.33,1.0,1.33,1.17,0.67,0.5,0.67,0.5,4.0
Andre Miller,17.0,2000 - 2016,PG,1304,30.88,4.63,10.05,46.06965174129353,0.15,0.68,22.05882352941176,4.48,9.37,47.812166488794034,46.81592039800995,3.08,3.82,80.62827225130891,1.05,2.62,3.68,6.54,1.19,0.17,2.39,2.21,12.48
Andre Owens,2.0,2006 - 2008,PG,54,11.15,1.24,3.35,37.014925373134325,0.39,1.04,37.5,0.85,2.31,36.79653679653679,42.83582089552239,0.69,0.96,71.875,0.44,0.81,1.26,1.02,0.33,0.06,0.69,1.15,3.56
Andre Roberson,5.0,2014 - 2018,SG,295,22.55,1.91,3.96,48.23232323232323,0.37,1.43,25.874125874125873,1.54,2.53,60.86956521739131,52.9040404040404,0.41,0.88,46.590909090909086,1.18,2.85,4.03,0.87,0.89,0.66,0.61,2.17,4.6
Andrea Bargnani,10.0,2007 - 2016,C,550,28.74,5.33,12.14,43.90444810543657,1.14,3.22,35.40372670807453,4.19,8.92,46.97309417040359,48.59967051070841,2.51,3.05,82.29508196721311,0.96,3.66,4.62,1.19,0.38,0.85,1.55,2.43,14.31
Andreas Glyniadakis,1.0,2007 - 2007,C,13,6.23,0.62,1.31,47.32824427480916,0.0,0.0,,0.62,1.31,47.32824427480916,47.32824427480916,0.08,0.15,53.333333333333336,0.15,0.46,0.62,0.08,0.0,0.0,0.69,1.46,1.31
Andrei Kirilenko,13.0,2002 - 2015,SF,797,30.01,3.95,8.33,47.418967587034814,0.46,1.49,30.87248322147651,3.49,6.84,51.023391812865505,50.18007202881153,3.48,4.61,75.4880694143167,1.76,3.7,5.46,2.72,1.38,1.83,1.9,2.01,11.83
