ID,Player,Years,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
leeco01,Courtney Lee,11.0,SG,837,550.0,27.515,3.692,8.19,45.07936507936508,1.065,2.767,38.48933863389953,2.627,5.423,48.44182186981375,51.581196581196586,1.24,1.449,85.57625948930297,0.447,2.179,2.626,1.688,0.998,0.257,0.95,1.689,9.688,7.91
simsco01,Courtney Sims,2.0,C,5,0.0,4.8,0.6,1.4,42.85714285714286,0.0,0.0,,0.6,1.4,42.85714285714286,42.85714285714286,0.0,0.0,,0.6,0.6,1.2,0.2,0.0,0.0,0.2,0.6,1.2,1.0
mcqueco01,Cozell McQueen,1.0,PF,3,0.0,2.333,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,100.0,100.0,0.0,0.0,,1.0,1.667,2.667,0.0,0.0,0.333,0.0,0.333,2.0,4.667
brackcr01,Craig Brackins,2.0,PF,17,1.0,7.118,0.765,2.882,26.544066620402496,0.176,0.824,21.35922330097087,0.588,2.059,28.557552209810584,29.597501734906313,0.059,0.118,50.0,0.412,0.706,1.118,0.529,0.059,0.059,0.235,0.529,1.765,0.588
dykemcr01,Craig Dykema,1.0,SF,38,0.0,3.026,0.474,1.132,41.872791519434635,0.053,0.105,50.476190476190474,0.421,1.026,41.03313840155945,44.21378091872791,0.184,0.237,77.63713080168777,0.079,0.342,0.421,0.421,0.053,0.0,0.211,0.553,1.184,0.605
ehlocr01,Craig Ehlo,14.0,SG,949,351.0,24.145,3.384,7.535,44.91041804910418,0.714,1.949,36.63417136993329,2.669,5.586,47.78016469745793,49.648307896483075,1.062,1.532,69.32114882506528,1.11,2.432,3.542,2.822,1.123,0.258,1.389,1.948,8.544,8.33
hodgecr01,Craig Hodges,10.0,SG,796,296.0,21.524,3.335,7.284,45.785282811641956,0.82,2.08,39.42307692307692,2.515,5.204,48.3282090699462,51.41405820977485,0.891,1.08,82.5,0.433,0.883,1.317,2.477,0.814,0.043,1.152,1.977,8.382,5.765
nealcr01,Craig Neal,2.0,PG,63,0.0,9.921,0.937,2.508,37.36044657097289,0.206,0.683,30.161054172767198,0.73,1.825,40.0,41.46730462519936,0.429,0.714,60.08403361344538,0.143,0.571,0.714,2.46,0.444,0.063,1.159,1.524,2.508,1.651
sheltcr01,Craig Shelton,2.0,SF,59,0.0,10.288,1.729,3.814,45.33298374410069,0.0,0.017,0.0,1.729,3.797,45.5359494337635,45.33298374410069,0.61,1.017,59.980334316617515,1.017,1.373,2.39,0.458,0.322,0.085,1.034,2.22,4.068,1.576
smithcr01,Craig Smith,6.0,PF,403,49.0,16.938,3.03,5.476,55.33235938641343,0.002,0.067,2.9850746268656714,3.027,5.409,55.96228508042152,55.35062089116143,1.581,2.39,66.15062761506275,1.347,2.541,3.888,0.799,0.454,0.226,1.025,2.375,7.643,6.355
feliccr01,Cristiano Felicio,4.0,C,218,20.0,14.523,1.83,3.22,56.83229813664597,0.0,0.046,0.0,1.83,3.174,57.65595463137997,56.83229813664597,0.872,1.303,66.9224865694551,1.482,2.601,4.083,0.734,0.28,0.229,0.642,1.514,4.532,5.881
marticu01,Cuonzo Martin,2.0,SG,7,0.0,4.571,0.429,1.714,25.029171528588094,0.429,0.714,60.08403361344538,0.0,1.0,0.0,37.54375729288215,0.0,0.286,0.0,0.286,0.143,0.429,0.429,0.143,0.0,0.286,0.286,1.286,0.143
borchcu01,Curtis Borchardt,2.0,C,83,23.0,13.458,1.157,2.747,42.118674918092466,0.0,0.012,0.0,1.157,2.735,42.30347349177331,42.118674918092466,0.795,1.072,74.16044776119402,1.193,2.157,3.349,0.771,0.169,0.554,0.843,2.41,3.108,2.831
kitchcu01,Curtis Kitchen,1.0,PF,14,0.0,3.857,0.286,0.571,50.0875656742557,0.0,0.071,0.0,0.286,0.5,57.199999999999996,50.0875656742557,0.214,0.571,37.47810858143608,0.429,0.643,1.071,0.071,0.143,0.357,0.0,0.786,0.786,1.0
moblecu01,Cuttino Mobley,11.0,SG,773,607.0,36.939,5.753,13.301,43.25238703856853,1.44,3.816,37.735849056603776,4.313,9.485,45.47179757511861,48.665513871137506,2.962,3.546,83.53073886068812,0.727,3.155,3.882,2.682,1.16,0.415,2.034,2.298,15.908,11.585
russeda01,D'Angelo Russell,4.0,PG,272,224.0,28.5,6.176,14.75,41.87118644067797,2.165,6.129,35.32387012563225,4.011,8.621,46.525925066697596,49.21016949152543,2.0,2.625,76.19047619047619,0.592,3.081,3.673,5.077,1.162,0.243,2.838,1.86,16.518,12.776
augusdj01,D.J. Augustin,11.0,PG,835,308.0,23.891,3.154,7.669,41.12661363932716,1.28,3.364,38.049940546967896,1.874,4.305,43.53077816492451,49.4718998565654,2.122,2.461,86.22511174319382,0.295,1.559,1.854,3.89,0.598,0.036,1.49,1.472,9.711,8.273
kennedj01,D.J. Kennedy,1.0,SF,2,0.0,29.5,2.5,6.0,41.66666666666667,1.0,2.0,50.0,1.5,4.0,37.5,50.0,0.0,1.0,0.0,0.5,3.0,3.5,1.5,1.0,0.0,1.5,3.5,6.0,2.5
stephdj01,D.J. Stephens,2.0,SG,4,0.0,5.5,1.0,2.25,44.44444444444444,0.0,0.0,,1.0,2.25,44.44444444444444,44.44444444444444,0.25,0.25,100.0,0.25,1.0,1.25,0.0,0.25,0.0,0.25,0.0,2.25,2.25
strawdj01,D.J. Strawberry,1.0,SG,34,0.0,8.088,0.853,2.824,30.205382436260624,0.176,0.765,23.00653594771242,0.676,2.059,32.83147158814958,33.3215297450425,0.265,0.559,47.40608228980322,0.265,0.588,0.853,0.882,0.353,0.176,0.324,1.088,2.147,0.735
whitedj01,D.J. White,6.0,PF,139,11.0,15.209,2.504,4.942,50.66774585188183,0.007,0.022,31.818181818181824,2.496,4.921,50.72139808981914,50.738567381626865,0.813,1.129,72.01062887511071,0.842,2.317,3.158,0.576,0.281,0.41,0.475,1.432,5.827,5.59
wilsodj01,D.J. Wilson,2.0,PF,70,3.0,13.614,1.614,3.814,42.31777661248034,0.686,1.886,36.37327677624603,0.929,1.929,48.15966822187662,51.31095962244363,0.386,0.7,55.142857142857146,0.671,2.643,3.314,0.786,0.3,0.3,0.514,1.314,4.3,4.657
summeda01,DaJuan Summers,4.0,SF,83,7.0,9.88,1.241,3.229,38.43295137813565,0.349,0.952,36.659663865546214,0.892,2.277,39.174352217830474,43.83710126974296,0.518,0.807,64.18835192069393,0.289,0.699,0.988,0.349,0.217,0.096,0.446,1.253,3.349,1.024
cookda02,Daequan Cook,6.0,SG,374,49.0,17.364,2.16,5.885,36.7034834324554,1.273,3.583,35.52888640803795,0.888,2.302,38.575152041702864,47.51911639762107,0.433,0.535,80.93457943925233,0.211,1.818,2.029,0.684,0.345,0.128,0.519,1.406,6.027,3.463
jonesda02,Dahntay Jones,13.0,SF,698,173.0,14.934,1.835,4.173,43.9731607955907,0.168,0.514,32.68482490272373,1.668,3.659,45.586225744739004,45.98610112628804,1.302,1.723,75.56587347649449,0.398,1.265,1.663,0.785,0.403,0.216,0.764,1.86,5.14,2.825
bertada02,Dairis Bertans,1.0,SG,12,0.0,13.917,1.0,3.917,25.52974214960429,0.833,2.833,29.403459230497702,0.167,1.083,15.420129270544786,36.16287975491448,0.0,0.0,,0.167,0.583,0.75,0.833,0.083,0.0,0.167,0.583,2.833,0.833
wagneda02,Dajuan Wagner,4.0,SG,103,28.0,21.379,3.437,9.388,36.6105666808692,0.893,2.786,32.05312275664035,2.544,6.602,38.53377764313844,41.36663826161057,1.592,2.068,76.9825918762089,0.282,1.097,1.379,1.893,0.67,0.136,1.32,2.058,9.359,3.631
johnsda04,Dakari Johnson,1.0,C,33,6.0,4.97,0.667,1.182,56.42978003384095,0.0,0.0,,0.667,1.182,56.42978003384095,56.42978003384095,0.333,0.606,54.95049504950495,0.485,0.545,1.03,0.242,0.182,0.242,0.091,0.818,1.667,1.667
davisda01,Dale Davis,16.0,C,1231,979.0,27.025,3.215,6.065,53.00906842539158,0.0,0.008,0.0,3.215,6.057,53.07908205382201,53.00906842539158,1.373,2.471,55.564548765681906,2.999,4.877,7.877,0.865,0.626,1.134,1.01,2.669,7.803,10.677
ellisda01,Dale Ellis,17.0,SF,1282,631.0,28.673,6.027,12.624,47.74239543726236,1.396,3.485,40.05738880918221,4.63,9.139,50.661998030419085,53.27154626108999,2.163,2.758,78.42639593908629,1.282,2.208,3.49,1.434,0.8,0.154,1.457,2.062,15.612,10.778
wilkida01,Dale Wilkinson,1.0,SF-PF,12,0.0,3.75,0.333,1.333,24.981245311327836,0.0,0.083,0.0,0.333,1.25,26.640000000000004,24.981245311327836,0.5,0.583,85.76329331046313,0.083,0.25,0.333,0.167,0.0,0.0,0.333,0.833,1.167,-0.583
bagarda01,Dalibor Bagaric,3.0,C,95,0.0,10.242,1.021,2.832,36.05225988700565,0.0,0.021,0.0,1.021,2.811,36.32159373888296,36.05225988700565,0.6,1.074,55.865921787709496,0.884,1.621,2.505,0.389,0.305,0.453,0.758,1.716,2.642,1.537
comegda01,Dallas Comegys,2.0,PF,142,27.0,15.782,2.268,4.958,45.74425171440096,0.0,0.021,0.0,2.268,4.937,45.93882924853149,45.74425171440096,1.493,2.19,68.17351598173516,1.169,2.014,3.183,0.669,0.549,0.937,1.415,2.359,6.028,4.204
jonesda03,Damian Jones,3.0,C,57,22.0,10.807,1.333,2.123,62.788506829957605,0.0,0.0,,1.333,2.123,62.788506829957605,62.788506829957605,0.579,1.0,57.9,0.877,1.246,2.123,0.526,0.281,0.579,0.509,1.737,3.246,3.298
lillada01,Damian Lillard,7.0,PG,584,584.0,36.514,7.795,18.065,43.14973706061445,2.736,7.466,36.64612911867131,5.058,10.599,47.721483158788566,50.722391364517016,5.211,5.861,88.90974236478417,0.651,3.541,4.192,6.293,0.976,0.308,2.772,2.057,23.536,19.555
inglida01,Damien Inglis,1.0,SF,20,1.0,7.8,0.65,1.85,35.13513513513514,0.15,0.65,23.076923076923077,0.5,1.2,41.66666666666667,39.189189189189186,0.35,0.4,87.49999999999999,0.1,1.45,1.55,0.5,0.3,0.15,0.55,0.55,1.8,1.95
wilkida02,Damien Wilkins,10.0,SF,597,150.0,18.704,2.29,5.37,42.64432029795158,0.348,1.072,32.46268656716417,1.941,4.298,45.16053978594695,45.88454376163873,1.198,1.536,77.99479166666666,0.759,1.566,2.325,1.34,0.742,0.223,0.894,1.615,6.126,4.827
jamesda01,Damion James,4.0,SF,39,17.0,15.974,1.564,3.769,41.49641814804988,0.0,0.154,0.0,1.564,3.615,43.26417704011065,41.49641814804988,0.718,1.077,66.66666666666666,0.641,2.718,3.359,0.667,0.59,0.513,0.974,1.436,3.846,4.0
leeda03,Damion Lee,2.0,SG,47,11.0,16.574,2.511,5.936,42.30121293800539,0.894,2.723,32.83143591626882,1.617,3.213,50.326797385620914,49.831536388140165,0.872,1.085,80.36866359447005,0.404,2.468,2.872,0.894,0.681,0.021,0.532,1.128,6.787,5.957
markoda01,Damir Markota,1.0,PF,30,0.0,5.667,0.633,1.733,36.52625504904789,0.2,0.533,37.5234521575985,0.433,1.2,36.083333333333336,42.29659549913445,0.233,0.367,63.48773841961853,0.367,0.667,1.033,0.2,0.1,0.033,0.5,0.733,1.7,0.6
rudezda01,Damjan Rudez,3.0,SF,146,2.0,11.219,1.199,2.829,42.3824673029339,0.726,1.945,37.326478149100254,0.473,0.884,53.50678733031674,55.213856486390945,0.164,0.212,77.35849056603774,0.123,0.507,0.63,0.575,0.212,0.048,0.473,0.979,3.288,1.623
jonesda01,Damon Jones,11.0,PG,716,134.0,20.433,2.278,5.582,40.80974561089216,1.413,3.631,38.91489947672817,0.865,1.951,44.33623782675551,53.466499462558225,0.534,0.74,72.16216216216218,0.173,1.476,1.649,2.726,0.385,0.028,0.82,1.073,6.503,5.888
stoudda01,Damon Stoudamire,13.0,PG,931,838.0,32.87,4.859,11.977,40.56942473073391,1.38,3.856,35.788381742738586,3.479,8.121,42.83955177933752,46.33046672789513,2.108,2.53,83.32015810276681,0.789,2.646,3.435,6.019,1.058,0.097,2.296,1.96,13.207,12.02
brownda02,Damone Brown,4.0,SF,39,3.0,9.0,1.103,3.282,33.607556368068245,0.103,0.359,28.690807799442897,1.0,2.923,34.21142661648991,35.17672151127362,0.462,0.692,66.76300578034683,0.462,0.872,1.333,0.487,0.128,0.179,0.795,1.128,2.769,0.564
dotsoda01,Damyean Dotson,2.0,SG,117,42.0,21.179,3.094,7.342,42.14110596567693,1.265,3.504,36.10159817351598,1.829,3.838,47.65502866076081,50.755924816126395,0.761,1.034,73.59767891682785,0.368,2.59,2.957,1.419,0.598,0.103,0.752,1.444,8.214,6.573
dickada01,Dan Dickau,6.0,PG,300,57.0,15.39,2.027,5.057,40.08305319359304,0.597,1.75,34.114285714285714,1.43,3.307,43.24160870879952,45.98576230966976,1.167,1.403,83.17890235210264,0.25,1.1,1.35,2.507,0.547,0.037,1.08,1.713,5.817,4.197
gadzuda01,Dan Gadzuric,10.0,C,539,164.0,14.646,1.981,3.952,50.12651821862348,0.0,0.015,0.0,1.981,3.937,50.31750063500128,50.12651821862348,0.685,1.38,49.637681159420296,1.711,2.659,4.369,0.369,0.453,0.842,0.673,2.354,4.647,4.987
godfrda01,Dan Godfread,2.0,C,11,0.0,2.0,0.455,1.091,41.70485792850596,0.0,0.091,0.0,0.455,1.0,45.5,41.70485792850596,0.273,0.364,75.00000000000001,0.0,0.182,0.182,0.0,0.091,0.364,0.0,0.455,1.182,0.636
isselda01,Dan Issel,6.0,C,507,240.0,29.684,7.493,14.929,50.190903610422666,0.041,0.156,26.282051282051285,7.452,14.773,50.4433764299736,50.32822024248108,5.347,6.627,80.6850762034103,2.026,5.107,7.132,2.235,0.939,0.586,1.767,2.649,20.375,18.134
langhda01,Dan Langhi,4.0,SF,133,8.0,9.421,1.293,3.308,39.08706166868198,0.083,0.286,29.020979020979027,1.211,3.023,40.059543499834604,40.34159613059251,0.286,0.466,61.37339055793991,0.406,1.09,1.496,0.293,0.226,0.09,0.263,0.797,2.955,1.805
majerda01,Dan Majerle,14.0,SG,1078,507.0,31.953,4.135,9.641,42.889741728036505,1.429,3.999,35.73393348337085,2.706,5.642,47.96171570365119,50.30079867233689,1.771,2.384,74.28691275167785,1.186,3.336,4.521,2.838,1.26,0.382,1.154,2.052,11.471,11.147
mcclida01,Dan McClintock,1.0,C,6,1.0,9.667,1.5,3.0,50.0,0.0,0.0,,1.5,3.0,50.0,50.0,0.0,0.833,0.0,1.667,1.167,2.833,0.167,0.0,0.333,0.5,1.833,3.0,1.667
osullda01,Dan O'Sullivan,4.0,C,45,2.0,6.6,0.6,1.511,39.70880211780278,0.0,0.022,0.0,0.6,1.489,40.29550033579583,39.70880211780278,0.578,0.778,74.293059125964,0.489,0.956,1.444,0.222,0.089,0.111,0.267,1.0,1.778,1.267
roundda01,Dan Roundfield,8.0,PF,555,278.0,32.076,5.816,12.047,48.27757948036855,0.014,0.117,11.965811965811964,5.802,11.93,48.63369656328583,48.335685232838046,3.858,5.175,74.55072463768117,3.148,6.456,9.604,2.306,0.816,1.25,2.663,3.157,15.505,16.114
barroda01,Dana Barros,14.0,PG,881,264.0,22.411,3.784,8.222,46.02286548285089,1.257,3.054,41.15913555992141,2.528,5.168,48.91640866873065,53.66699099975675,1.428,1.666,85.71428571428571,0.266,1.587,1.852,3.25,0.854,0.052,1.396,1.242,10.253,8.947
suttlda01,Dane Suttle,2.0,SG,46,1.0,10.717,2.5,4.935,50.658561296859176,0.0,0.087,0.0,2.5,4.848,51.567656765676574,50.658561296859176,0.913,1.065,85.72769953051645,0.457,0.609,1.065,1.043,0.457,0.0,0.717,1.065,5.913,4.109
ewingda01,Daniel Ewing,2.0,PG,133,8.0,12.692,1.226,3.135,39.10685805422648,0.271,0.917,29.55288985823337,0.955,2.218,43.05680793507665,43.42902711323764,0.534,0.684,78.0701754385965,0.241,0.947,1.188,1.308,0.519,0.075,0.805,1.113,3.256,2.368
gibsoda01,Daniel Gibson,7.0,PG,447,79.0,22.812,2.606,6.459,40.346802910667286,1.421,3.488,40.73967889908257,1.186,2.971,39.91921911814204,51.34695773339527,1.047,1.324,79.07854984894259,0.349,1.559,1.908,1.857,0.588,0.213,0.908,1.978,7.68,5.23
hamilda02,Daniel Hamilton,2.0,SG,25,3.0,9.28,1.12,2.84,39.43661971830986,0.4,1.12,35.714285714285715,0.72,1.72,41.860465116279066,46.47887323943662,0.12,0.24,50.0,0.4,1.68,2.08,1.2,0.28,0.04,0.72,0.84,2.76,2.96
ochefda01,Daniel Ochefu,1.0,C,23,0.0,3.478,0.522,1.217,42.892358258011505,0.0,0.0,,0.522,1.217,42.892358258011505,42.892358258011505,0.0,0.087,0.0,0.217,0.783,1.0,0.13,0.087,0.0,0.174,0.783,1.043,0.522
ortonda01,Daniel Orton,3.0,C,55,6.0,10.018,0.909,1.873,48.531767218366255,0.0,0.018,0.0,0.909,1.855,49.00269541778976,48.531767218366255,0.855,1.382,61.86685962373373,0.873,1.455,2.327,0.436,0.327,0.509,0.527,1.527,2.673,2.727
santida01,Daniel Santiago,4.0,C,124,30.0,11.54,1.242,2.645,46.95652173913044,0.0,0.0,,1.242,2.645,46.95652173913044,46.95652173913044,0.895,1.306,68.52986217457887,0.621,1.516,2.137,0.306,0.315,0.395,0.694,1.887,3.379,2.137
theisda01,Daniel Theis,2.0,C,129,5.0,14.295,2.109,3.868,54.524301964839715,0.341,0.969,35.19091847265222,1.767,2.899,60.952052431873064,58.93226473629783,0.907,1.217,74.52752670501232,1.372,2.496,3.868,0.961,0.395,0.698,0.69,2.465,5.465,6.163
gallida01,Danilo Gallinari,10.0,SF,561,491.0,31.055,4.784,11.275,42.43015521064301,1.861,4.961,37.512598266478534,2.923,6.314,46.29394995248654,50.6829268292683,4.389,5.045,86.9970267591675,0.758,4.094,4.852,2.041,0.793,0.426,1.326,1.897,15.818,13.561
aingeda01,Danny Ainge,14.0,SG,1235,583.0,26.553,4.34,9.292,46.70684459750323,0.951,2.497,38.08570284341209,3.389,6.795,49.87490802060338,51.82414980628498,1.597,1.892,84.40803382663849,0.66,1.94,2.6,3.931,1.057,0.122,1.476,2.496,11.228,9.718
ferryda01,Danny Ferry,13.0,PF,984,201.0,19.404,2.639,5.956,44.30826057756883,0.735,1.879,39.11655135710484,1.904,4.077,46.70100564140299,50.478509066487575,0.783,0.934,83.83297644539614,0.686,2.052,2.738,1.268,0.407,0.305,0.852,2.114,6.796,5.079
fortsda01,Danny Fortson,10.0,PF,451,175.0,19.816,2.678,5.665,47.27272727272727,0.004,0.027,14.814814814814813,2.674,5.639,47.41975527575811,47.30803177405119,2.734,3.483,78.49554981337927,2.661,4.457,7.118,0.667,0.41,0.211,1.481,3.537,8.095,7.747
grangda01,Danny Granger,10.0,SF,621,450.0,31.217,5.593,12.899,43.35995038375068,1.697,4.473,37.93874357254639,3.895,8.425,46.231454005934715,49.93797968834793,3.596,4.242,84.77133427628478,1.134,3.744,4.878,1.857,0.939,0.795,1.842,2.762,16.478,12.391
greenda02,Danny Green,10.0,SG,720,638.0,25.379,3.169,7.454,42.5140863965656,1.881,4.638,40.55627425614489,1.289,2.817,45.75789847355342,55.13147303461229,0.696,0.862,80.74245939675173,0.575,2.886,3.461,1.546,0.986,0.821,1.007,1.76,8.915,8.511
mannida01,Danny Manning,15.0,PF,926,420.0,27.422,5.694,11.153,51.053528198690934,0.048,0.228,21.052631578947366,5.647,10.925,51.68878718535469,51.268716937146955,2.597,3.554,73.07259425998875,1.716,3.486,5.202,2.314,1.125,0.846,2.083,3.29,14.033,11.731
schayda01,Danny Schayes,18.0,C,1207,449.0,19.379,2.637,5.462,48.279018674478216,0.003,0.027,11.111111111111112,2.634,5.436,48.45474613686534,48.30648114243867,2.445,3.031,80.66644671725503,1.597,3.376,4.973,1.139,0.486,0.735,1.384,3.083,7.722,7.176
vraneda01,Danny Vranes,7.0,SF,525,246.0,20.684,2.055,4.175,49.22155688622755,0.004,0.038,10.526315789473685,2.051,4.137,49.57698815566837,49.26946107784431,0.96,1.684,57.00712589073634,1.503,2.421,3.924,1.154,0.642,0.528,1.004,2.67,5.074,4.804
youngda01,Danny Young,10.0,PG,627,74.0,16.341,1.697,3.89,43.624678663239074,0.34,1.041,32.66090297790586,1.357,2.848,47.64747191011236,47.994858611825194,0.797,0.957,83.2810867293626,0.3,0.933,1.233,2.86,0.86,0.065,0.812,0.949,4.531,5.435
cunnida01,Dante Cunningham,10.0,PF,731,195.0,20.576,2.454,5.218,47.029513223457265,0.295,0.858,34.38228438228438,2.159,4.36,49.5183486238532,49.856266768876964,0.521,0.799,65.20650813516896,1.12,2.598,3.718,0.695,0.64,0.468,0.487,1.706,5.725,6.012
exumda01,Dante Exum,4.0,PG,221,68.0,18.742,2.145,5.317,40.34229828850855,0.706,2.317,30.47043590850237,1.439,3.0,47.96666666666667,46.981380477712996,0.842,1.086,77.53222836095763,0.376,1.33,1.706,2.176,0.407,0.158,1.303,1.842,5.837,3.724
houseda01,Danuel House,3.0,SG,63,16.0,21.952,2.762,6.048,45.66798941798942,1.413,3.746,37.72023491724506,1.349,2.302,58.60121633362293,57.34953703703704,1.286,1.619,79.43174799258801,0.603,2.841,3.444,1.032,0.444,0.27,0.73,1.635,8.222,7.429
hobsoda01,Darington Hobson,1.0,SG,5,0.0,7.8,0.4,2.6,15.384615384615385,0.0,1.2,0.0,0.4,1.4,28.571428571428577,15.384615384615385,0.0,0.0,,0.0,0.6,0.6,1.2,0.0,0.0,0.4,0.2,0.8,-0.2
saricda01,Dario Saric,3.0,PF,250,160.0,27.164,4.588,10.612,43.23407463249152,1.604,4.46,35.96412556053812,2.984,6.152,48.50455136540962,50.79155672823219,2.064,2.468,83.63047001620745,1.696,4.556,6.252,2.184,0.652,0.252,1.772,2.128,12.844,11.856
johnsda03,Darius Johnson-Odom,2.0,SG,7,0.0,3.0,0.0,1.571,0.0,0.0,0.571,0.0,0.0,1.0,0.0,0.0,0.0,0.286,0.0,0.143,0.714,0.857,0.286,0.143,0.0,0.286,0.429,0.0,-1.286
milesda01,Darius Miles,7.0,SF,446,190.0,26.3,4.202,8.908,47.17108217332735,0.049,0.294,16.666666666666668,4.152,8.614,48.20060366844671,47.44611585092052,1.652,2.803,58.9368533713878,1.289,3.621,4.91,1.883,0.861,1.11,2.0,2.294,10.105,8.72
milleda01,Darius Miller,5.0,SF,262,28.0,20.317,2.05,4.908,41.76854115729421,1.282,3.359,38.16612086930634,0.767,1.55,49.483870967741936,54.82885085574571,0.599,0.718,83.42618384401113,0.195,1.496,1.691,1.363,0.439,0.233,0.645,1.985,5.981,4.099
morrida01,Darius Morris,4.0,PG,141,19.0,11.22,1.312,3.34,39.28143712574851,0.362,1.106,32.73056057866184,0.95,2.234,42.52461951656222,44.70059880239521,0.433,0.667,64.91754122938531,0.291,0.638,0.929,1.447,0.333,0.014,0.844,0.95,3.418,2.085
songada01,Darius Songaila,8.0,C,516,79.0,18.519,2.897,5.812,49.845147969717814,0.006,0.041,14.634146341463413,2.891,5.771,50.0953041067406,49.89676531314522,1.047,1.236,84.70873786407766,1.112,2.264,3.376,1.167,0.64,0.209,0.975,2.442,6.847,5.717
washida01,Darius Washington,1.0,SG,18,0.0,8.111,1.167,2.667,43.757030371203605,0.222,0.667,33.28335832083958,0.944,2.0,47.199999999999996,47.91901012373454,0.389,0.722,53.87811634349031,0.222,0.889,1.111,0.833,0.278,0.0,0.778,0.889,2.944,1.667
milicda01,Darko Milicic,10.0,C,489,208.0,17.971,2.491,5.413,46.01884352484759,0.0,0.012,0.0,2.491,5.401,46.121088687280135,46.01884352484759,0.883,1.546,57.115135834411376,1.309,2.773,4.082,0.84,0.425,1.264,1.184,2.204,5.865,5.503
hillmda01,Darnell Hillman,1.0,PF,49,0.0,14.449,1.673,3.653,45.79797426772515,0.0,0.0,,1.673,3.653,45.79797426772515,45.79797426772515,0.694,1.388,50.0,1.204,2.469,3.673,0.959,0.429,0.49,1.204,2.612,4.041,3.102
jacksda01,Darnell Jackson,3.0,PF,143,4.0,7.441,0.867,1.951,44.43874935930292,0.028,0.119,23.529411764705884,0.839,1.832,45.79694323144105,45.1563300871348,0.406,0.643,63.14152410575428,0.629,0.825,1.455,0.189,0.168,0.077,0.357,1.147,2.168,1.231
meeda01,Darnell Mee,2.0,SG,43,0.0,7.512,0.744,2.302,32.319721980886186,0.163,0.721,22.607489597780862,0.581,1.581,36.74889310562935,35.86012163336229,0.279,0.628,44.42675159235669,0.395,0.488,0.884,0.465,0.442,0.302,0.488,0.884,1.93,0.744
valenda01,Darnell Valentine,9.0,PG,646,354.0,23.378,3.262,7.443,43.82641408034395,0.065,0.246,26.422764227642276,3.197,7.197,44.42128664721412,44.26306596802365,2.255,2.847,79.20618194590797,0.57,1.548,2.118,5.042,1.471,0.096,2.006,2.224,8.844,8.567
allumda01,Darrell Allums,1.0,PF,22,0.0,12.545,1.045,3.045,34.318555008210176,0.0,0.045,0.0,1.045,3.0,34.833333333333336,34.318555008210176,0.591,1.0,59.099999999999994,0.864,2.091,2.955,1.136,0.227,0.364,1.045,2.318,2.682,1.591
armstda01,Darrell Armstrong,14.0,PG,891,350.0,23.608,3.116,7.622,40.88165835738651,1.08,3.254,33.18992009834051,2.036,4.368,46.611721611721606,47.96641301495671,1.733,1.985,87.30478589420655,0.772,1.906,2.678,3.952,1.325,0.117,1.84,1.677,9.044,8.841
arthuda01,Darrell Arthur,9.0,PF,531,106.0,17.554,2.721,6.117,44.482589504659146,0.305,0.868,35.13824884792627,2.416,5.249,46.027814821870834,46.975641654405756,0.716,0.932,76.82403433476395,1.083,2.373,3.456,0.795,0.599,0.608,0.831,2.448,6.463,5.03
griffda01,Darrell Griffith,10.0,SG,802,422.0,27.981,6.805,14.724,46.217060581363754,0.718,2.145,33.47319347319347,6.087,12.58,48.386327503974556,48.65525672371638,1.815,2.566,70.73265783320343,1.019,2.298,3.317,2.125,1.219,0.315,2.131,2.181,16.145,10.14
lockhda01,Darrell Lockhart,1.0,C,2,0.0,7.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,100.0,100.0,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,1.0,2.5,2.0,0.0
walkeda01,Darrell Walker,10.0,PG,754,359.0,25.344,3.359,7.767,43.24707094116132,0.008,0.137,5.839416058394161,3.351,7.63,43.91874180865006,43.2985708767864,1.981,2.789,71.0290426676228,1.451,2.814,4.265,4.408,1.491,0.306,2.005,2.5,8.708,9.459
collida01,Darren Collison,10.0,PG,744,530.0,29.046,4.556,9.692,47.00784151877838,0.876,2.234,39.21217547000895,3.68,7.458,49.342987396084744,51.52703260420965,2.362,2.774,85.14780100937274,0.47,2.164,2.634,4.919,1.144,0.147,1.913,1.679,12.351,12.055
