ID,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
bucknqu01,1985,Quinn Buckner,PG,30,BOS,15,0.0,86,13,22,0.591,0,0,,13,22,0.591,0.591,5,8,0.625,2,5,7,12,6,0,6,24,31,14
campbto01,1985,Tony Campbell,SF,22,DET,2,0.0,9,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,0,0,,0,2,2,1,0,0,0,1,2,2
carrke01,1985,Kenny Carr,PF,29,POR,9,9.0,265,50,95,0.526,0,1,0.0,50,94,0.532,0.526,16,20,0.8,30,40,70,10,3,2,23,40,116,89
carrml01,1985,M.L. Carr,SF,34,BOS,7,0.0,24,4,15,0.267,1,2,0.5,3,13,0.231,0.3,0,0,,1,1,2,1,1,0,1,4,9,-3
cheekma01,1985,Maurice Cheeks,PG,28,PHI,13,13.0,483,81,153,0.529,0,5,0.0,81,148,0.547,0.529,36,42,0.857,12,34,46,67,31,5,34,29,198,206
clarkca01,1985,Carlos Clark,SG,24,BOS,3,0.0,11,3,5,0.6,0,0,,3,5,0.6,0.6,2,2,1.0,2,0,2,3,1,0,0,2,8,10
collido02,1985,Don Collins,SG,26,WSB,1,0.0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0
coltest01,1985,Steve Colter,PG,22,POR,9,0.0,166,36,75,0.48,3,11,0.273,33,64,0.516,0.5,5,8,0.625,4,12,16,37,5,0,10,24,80,62
cookda01,1985,Darwin Cook,PG,26,NJN,1,0.0,7,3,4,0.75,0,0,,3,4,0.75,0.75,0,0,,0,0,0,1,0,0,2,2,6,2
cookje01,1985,Jeff Cook,PF,28,SAS,5,0.0,98,9,18,0.5,0,1,0.0,9,17,0.529,0.5,17,25,0.68,6,23,29,4,5,6,6,23,35,33
coopemi01,1985,Michael Cooper,SG,28,LAL,19,0.0,501,71,126,0.563,8,26,0.308,63,100,0.63,0.595,48,52,0.9229999999999999,12,64,76,93,21,9,36,46,198,256
coopewa01,1985,Wayne Cooper,C,28,DEN,15,12.0,321,67,143,0.469,0,0,,67,143,0.469,0.469,30,40,0.75,34,59,93,20,8,36,19,52,164,164
corzida01,1985,Dave Corzine,C,28,CHI,4,4.0,77,14,21,0.667,0,0,,14,21,0.667,0.667,5,6,0.833,9,13,22,3,2,1,5,14,33,34
cummite01,1985,Terry Cummings,PF,23,MIL,8,8.0,311,86,149,0.5770000000000001,0,1,0.0,86,148,0.581,0.5770000000000001,48,58,0.828,21,49,70,20,12,7,26,33,220,197
curetea01,1985,Earl Cureton,C,27,DET,9,0.0,133,16,34,0.47100000000000003,0,1,0.0,16,33,0.485,0.47100000000000003,5,9,0.556,10,31,41,4,9,2,4,20,37,47
dailequ01,1985,Quintin Dailey,SG,24,CHI,4,0.0,129,26,62,0.419,1,7,0.14300000000000002,25,55,0.455,0.42700000000000005,8,11,0.727,5,8,13,11,4,0,5,9,61,36
dantlad01,1985,Adrian Dantley,SF,28,UTA,10,10.0,398,79,151,0.523,0,1,0.0,79,150,0.527,0.523,95,122,0.779,25,50,75,20,16,0,36,39,253,190
davisbr01,1985,Brad Davis,PG,29,DAL,4,4.0,113,13,26,0.5,3,8,0.375,10,18,0.556,0.5579999999999999,12,13,0.9229999999999999,1,7,8,22,4,1,6,11,41,45
davisch02,1985,Charles Davis,SF,26,MIL,5,0.0,51,8,20,0.4,0,2,0.0,8,18,0.444,0.4,3,4,0.75,6,4,10,4,0,0,4,2,19,14
davisjo01,1985,Johnny Davis,PG,29,CLE,3,0.0,50,12,16,0.75,0,1,0.0,12,15,0.8,0.75,4,5,0.8,1,5,6,15,5,0,2,5,28,42
dawkida01,1985,Darryl Dawkins,C,28,NJN,3,3.0,64,11,23,0.478,0,0,,11,23,0.478,0.478,3,4,0.75,4,10,14,4,2,6,7,13,25,18
dayeda01,1985,Darren Daye,SF,24,WSB,4,4.0,85,17,30,0.5670000000000001,0,0,,17,30,0.5670000000000001,0.5670000000000001,7,16,0.43799999999999994,6,6,12,14,3,0,6,8,41,34
drexlcl01,1985,Clyde Drexler,SG,22,POR,9,9.0,339,55,134,0.41,2,7,0.28600000000000003,53,127,0.41700000000000004,0.418,38,45,0.8440000000000001,27,28,55,83,23,9,29,37,150,168
dunntr01,1985,T.R. Dunn,SG,29,DEN,15,15.0,371,27,65,0.415,0,0,,27,65,0.415,0.415,14,19,0.737,27,33,60,34,24,3,10,45,68,91
eatonma01,1985,Mark Eaton,C,28,UTA,5,5.0,158,12,34,0.353,0,0,,12,34,0.353,0.353,5,7,0.7140000000000001,11,34,45,5,4,29,12,19,29,57
ehlocr01,1985,Craig Ehlo,SG,23,HOU,3,0.0,6,1,1,1.0,0,0,,1,1,1.0,1.0,2,2,1.0,0,0,0,0,4,0,0,3,4,5
ellisda01,1985,Dale Ellis,SF,24,DAL,4,1.0,68,10,23,0.435,2,5,0.4,8,18,0.444,0.478,1,2,0.5,4,3,7,3,4,0,4,3,23,16
englech01,1985,Chris Engler,C,25,MIL,1,0.0,6,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,2,2,0,0,0,0,2,2,2
englial01,1985,Alex English,SF,31,DEN,14,14.0,536,163,304,0.536,0,1,0.0,163,303,0.5379999999999999,0.536,97,109,0.89,36,56,92,63,17,5,30,40,423,377
ervinju01,1985,Julius Erving,SF,34,PHI,13,13.0,434,84,187,0.449,0,1,0.0,84,186,0.452,0.449,54,63,0.857,29,44,73,48,25,11,37,34,222,196
evansmi01,1985,Mike Evans,SG,29,DEN,15,0.0,281,62,143,0.434,17,51,0.33299999999999996,45,92,0.489,0.493,14,17,0.8240000000000001,3,29,32,46,13,3,36,39,155,90
fostero01,1985,Rod Foster,PG,24,PHO,3,0.0,56,7,25,0.28,0,4,0.0,7,21,0.33299999999999996,0.28,6,8,0.75,0,3,3,7,5,0,5,4,20,6
freewo01,1985,World B. Free,SG,31,CLE,4,4.0,150,41,93,0.441,0,4,0.0,41,89,0.461,0.441,23,25,0.92,4,6,10,31,6,0,6,12,105,80
gervige01,1985,George Gervin,SG,32,SAS,5,5.0,183,42,79,0.532,0,3,0.0,42,76,0.5529999999999999,0.532,27,34,0.794,3,15,18,14,3,3,20,19,111,66
gilmoar01,1985,Artis Gilmore,C,35,SAS,5,5.0,185,29,52,0.5579999999999999,0,0,,29,52,0.5579999999999999,0.5579999999999999,31,45,0.6890000000000001,10,40,50,7,2,7,23,18,89,77
gminsmi01,1985,Mike Gminski,C,25,NJN,3,0.0,81,18,33,0.545,0,0,,18,33,0.545,0.545,6,6,1.0,4,15,19,4,3,5,10,5,42,43
greenri01,1985,Rickey Green,PG,30,UTA,10,10.0,302,57,106,0.5379999999999999,1,7,0.14300000000000002,56,99,0.5660000000000001,0.542,35,38,0.9209999999999999,10,20,30,75,12,0,20,23,150,172
greensi02,1985,Sidney Green,PF,24,CHI,3,0.0,54,12,24,0.5,0,0,,12,24,0.5,0.5,7,11,0.636,10,5,15,2,0,1,1,8,31,24
greenda01,1985,Dave Greenwood,PF,27,CHI,4,4.0,139,15,28,0.536,0,0,,15,28,0.536,0.536,8,10,0.8,10,21,31,5,6,4,7,14,38,48
greveke01,1985,Kevin Grevey,SF,31,MIL,5,0.0,28,4,13,0.308,0,0,,4,13,0.308,0.308,4,4,1.0,1,1,2,2,2,0,0,5,12,4
griffda01,1985,Darrell Griffith,SG,26,UTA,10,10.0,340,72,158,0.456,13,36,0.361,59,122,0.484,0.49700000000000005,18,25,0.72,6,23,29,25,12,5,25,21,175,107
hansebo01,1985,Bob Hansen,SG,24,UTA,8,0.0,34,2,8,0.25,0,0,,2,8,0.25,0.25,5,8,0.625,1,3,4,6,3,0,3,6,9,4
hanzlbi01,1985,Bill Hanzlik,SF,27,DEN,15,0.0,310,45,92,0.489,0,1,0.0,45,91,0.495,0.489,30,41,0.732,24,22,46,33,14,6,22,57,120,82
harpede01,1985,Derek Harper,PG,23,DAL,4,0.0,132,10,21,0.47600000000000003,1,3,0.33299999999999996,9,18,0.5,0.5,5,7,0.7140000000000001,1,11,12,20,6,1,4,12,26,36
higgiro01,1985,Rod Higgins,SF,25,CHI,1,0.0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0
hinsoro01,1985,Roy Hinson,PF,23,CLE,4,4.0,120,26,48,0.542,0,0,,26,48,0.542,0.542,15,23,0.652,10,20,30,3,3,9,8,18,67,56
hodgecr01,1985,Craig Hodges,SG,24,MIL,8,8.0,216,28,77,0.364,4,23,0.174,24,54,0.444,0.39,4,5,0.8,2,11,13,26,12,1,18,29,64,19
hollili01,1985,Lionel Hollins,PG,31,HOU,5,1.0,94,8,26,0.308,0,0,,8,26,0.308,0.308,1,1,1.0,1,8,9,18,4,0,7,16,17,7
holtomi01,1985,Mike Holton,SG,23,PHO,3,0.0,55,9,19,0.474,0,4,0.0,9,15,0.6,0.474,4,4,1.0,0,2,2,9,0,0,3,8,22,12
hubbaph01,1985,Phil Hubbard,SF,28,CLE,4,4.0,101,24,45,0.5329999999999999,1,1,1.0,23,44,0.523,0.544,13,17,0.765,11,9,20,3,3,0,7,16,62,40
humphja01,1985,Jay Humphries,SG,22,PHO,3,3.0,90,20,31,0.645,0,0,,20,31,0.645,0.645,9,12,0.75,1,4,5,16,2,0,8,12,49,38
iavarma01,1985,Marc Iavaroni,PF,28,SAS,5,5.0,116,15,28,0.536,0,1,0.0,15,27,0.556,0.536,15,20,0.75,8,18,26,13,5,2,15,23,45,35
isselda01,1985,Dan Issel,C,36,DEN,15,4.0,325,73,159,0.45899999999999996,1,1,1.0,72,158,0.456,0.462,39,48,0.813,14,40,54,27,12,5,13,36,186,140
johnscl01,1985,Clemon Johnson,C,28,PHI,13,0.0,165,13,33,0.39399999999999996,0,1,0.0,13,32,0.406,0.39399999999999996,16,21,0.762,17,19,36,2,3,6,13,32,42,19
johnsde01,1985,Dennis Johnson,PG,30,BOS,21,21.0,848,142,319,0.445,0,14,0.0,142,305,0.466,0.445,80,93,0.86,24,60,84,154,31,9,72,66,364,314
johnsfr01,1985,Frank Johnson,PG,26,WSB,2,0.0,39,4,14,0.28600000000000003,1,6,0.16699999999999998,3,8,0.375,0.321,6,6,1.0,1,3,4,7,2,0,2,5,15,11
johnsge02,1985,George Johnson,C,36,NJN,1,0.0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0
johnsge03,1985,George Johnson,SF,28,PHI,5,0.0,24,5,8,0.625,1,1,1.0,4,7,0.5710000000000001,0.688,0,0,,3,4,7,0,0,0,1,2,11,12
johnsma02,1985,Magic Johnson,PG,25,LAL,19,19.0,687,116,226,0.513,1,7,0.14300000000000002,115,219,0.525,0.515,100,118,0.847,19,115,134,289,32,4,76,48,333,540
johnsst03,1985,Steve Johnson,C,27,CHI,3,0.0,22,2,7,0.28600000000000003,0,0,,2,7,0.28600000000000003,0.28600000000000003,2,2,1.0,3,2,5,2,0,0,2,4,6,2
johnsvi01,1985,Vinnie Johnson,SG,28,DET,9,0.0,235,53,103,0.515,0,3,0.0,53,100,0.53,0.515,22,28,0.7859999999999999,15,12,27,29,6,1,15,24,128,96
jonesbo01,1985,Bobby Jones,PF,33,PHI,13,11.0,309,46,78,0.59,0,0,,46,78,0.59,0.59,14,20,0.7,22,26,48,16,12,15,19,38,106,102
jonesca01,1985,Caldwell Jones,C,34,CHI,2,0.0,18,5,6,0.833,0,1,0.0,5,5,1.0,0.833,0,0,,1,4,5,0,0,1,1,7,10,7
jonesch01,1985,Charles Jones,C,27,WSB,4,0.0,110,10,19,0.526,0,0,,10,19,0.526,0.526,9,16,0.563,11,15,26,3,3,10,6,16,29,33
jonesch02,1985,Charles Jones,C,23,PHO,2,0.0,34,3,5,0.6,0,0,,3,5,0.6,0.6,6,6,1.0,1,2,3,3,0,3,3,4,12,12
jonesed01,1985,Edgar Jones,PF,28,CLE,4,0.0,45,9,18,0.5,0,1,0.0,9,17,0.529,0.5,7,8,0.875,2,6,8,3,2,0,2,6,25,20
jonesma01,1985,Major Jones,PF,31,DET,1,0.0,4,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,0,0,0,0,0,0,0,2,2
jonesoz01,1985,Ozell Jones,C,24,SAS,5,0.0,73,8,11,0.727,0,0,,8,11,0.727,0.727,1,6,0.16699999999999998,5,12,17,4,1,4,7,18,17,10
jordami01,1985,Michael Jordan,SG,21,CHI,4,4.0,171,34,78,0.436,1,8,0.125,33,70,0.47100000000000003,0.442,48,58,0.828,7,16,23,34,11,4,15,15,117,105
kelleri01,1985,Rich Kelley,C,31,UTA,9,5.0,174,18,38,0.474,0,0,,18,38,0.474,0.474,13,15,0.867,25,32,57,14,7,5,14,32,49,64
kerseje01,1985,Jerome Kersey,SF,22,POR,8,0.0,60,16,31,0.516,0,0,,16,31,0.516,0.516,6,8,0.75,5,4,9,6,7,2,2,11,38,32
kingal01,1985,Albert King,SF,25,NJN,3,3.0,105,28,57,0.491,1,1,1.0,27,56,0.48200000000000004,0.5,9,13,0.6920000000000001,4,19,23,5,7,2,10,14,66,46
kitegr01,1985,Greg Kite,C,23,BOS,9,0.0,63,5,12,0.41700000000000004,0,0,,5,12,0.41700000000000004,0.41700000000000004,1,2,0.5,5,11,16,3,1,0,2,13,11,8
knighbi01,1985,Billy Knight,SF,32,SAS,5,0.0,45,8,15,0.5329999999999999,0,4,0.0,8,11,0.727,0.5329999999999999,0,0,,3,3,6,3,2,0,2,2,16,16
kopicjo01,1985,Joe Kopicki,PF,24,DEN,7,0.0,32,6,16,0.375,0,0,,6,16,0.375,0.375,9,17,0.529,2,11,13,3,1,1,1,5,21,15
kupchmi01,1985,Mitch Kupchak,PF,30,LAL,16,0.0,197,31,53,0.585,0,1,0.0,31,52,0.596,0.585,13,22,0.591,11,37,48,5,2,7,10,42,75,54
laimbbi01,1985,Bill Laimbeer,C,27,DET,9,9.0,325,48,107,0.449,0,2,0.0,48,105,0.457,0.449,36,51,0.706,36,60,96,15,7,7,16,32,132,135
leaveal01,1985,Allen Leavell,PG,27,HOU,5,0.0,16,2,6,0.33299999999999996,0,2,0.0,2,4,0.5,0.33299999999999996,2,2,1.0,1,2,3,3,0,0,1,2,6,5
lestero01,1985,Ronnie Lester,PG,26,LAL,9,0.0,54,6,15,0.4,0,0,,6,15,0.4,0.4,7,9,0.778,2,6,8,9,0,0,4,7,19,14
leverfa01,1985,Fat Lever,PG,24,DEN,11,8.0,342,49,122,0.402,0,2,0.0,49,120,0.408,0.402,48,63,0.762,23,48,71,93,26,2,34,33,146,183
listeal01,1985,Alton Lister,C,26,MIL,8,8.0,203,27,60,0.45,0,0,,27,60,0.45,0.45,15,32,0.469,27,35,62,15,6,15,16,36,69,65
lloydle01,1985,Lewis Lloyd,SG,25,HOU,5,5.0,174,38,77,0.494,0,0,,38,77,0.494,0.494,10,14,0.7140000000000001,15,14,29,25,7,8,10,12,86,90
longjo01,1985,John Long,SG,28,DET,9,9.0,255,48,105,0.457,1,4,0.25,47,101,0.465,0.462,15,15,1.0,10,7,17,13,14,2,11,22,112,68
lucasjo01,1985,John Lucas,PG,31,HOU,5,4.0,152,26,80,0.325,2,14,0.14300000000000002,24,66,0.364,0.33799999999999997,14,22,0.636,7,14,21,27,6,0,7,14,68,39
lucasma01,1985,Maurice Lucas,PF,32,PHO,3,0.0,84,22,47,0.46799999999999997,0,0,,22,47,0.46799999999999997,0.46799999999999997,15,19,0.789,12,21,33,10,2,2,8,12,59,57
macyky01,1985,Kyle Macy,PG,27,PHO,3,3.0,85,13,26,0.5,1,4,0.25,12,22,0.545,0.519,4,5,0.8,3,5,8,9,6,0,6,5,31,29
mahorri01,1985,Rick Mahorn,PF,26,WSB,4,1.0,41,4,8,0.5,0,0,,4,8,0.5,0.5,4,4,1.0,2,5,7,0,0,3,1,9,12,8
malonje01,1985,Jeff Malone,SG,23,WSB,4,4.0,126,27,56,0.48200000000000004,1,3,0.33299999999999996,26,53,0.491,0.491,10,13,0.769,3,3,6,8,5,0,4,14,65,34
malonmo01,1985,Moses Malone,C,29,PHI,13,13.0,505,90,212,0.425,0,1,0.0,90,211,0.42700000000000005,0.425,82,103,0.7959999999999999,36,102,138,24,17,22,23,39,262,258
mannipa01,1985,Pace Mannion,SF,24,UTA,8,0.0,41,4,12,0.33299999999999996,0,1,0.0,4,11,0.364,0.33299999999999996,10,12,0.833,3,4,7,4,1,2,7,5,18,10
matthwe01,1985,Wes Matthews,PG,25,CHI,4,4.0,91,11,32,0.344,0,3,0.0,11,29,0.379,0.344,7,9,0.778,2,4,6,12,5,0,7,10,29,12
maxwece01,1985,Cedric Maxwell,SF,29,BOS,20,0.0,238,21,43,0.488,0,0,,21,43,0.488,0.488,34,43,0.7909999999999999,17,30,47,7,9,2,10,29,76,71
mcadobo01,1985,Bob McAdoo,C,33,LAL,19,0.0,398,91,193,0.47200000000000003,0,1,0.0,91,192,0.474,0.47200000000000003,35,47,0.745,25,61,86,15,9,26,32,66,217,141
mccraro01,1985,Rodney McCray,SF,23,HOU,5,5.0,181,19,34,0.5589999999999999,0,0,,19,34,0.5589999999999999,0.5589999999999999,15,23,0.652,9,21,30,11,6,1,13,17,53,48
mcgeemi01,1985,Mike McGee,SF,25,LAL,17,0.0,260,76,142,0.535,9,18,0.5,67,124,0.54,0.5670000000000001,29,42,0.69,20,16,36,12,7,1,14,26,190,127
mchalke01,1985,Kevin McHale,PF,27,BOS,21,21.0,837,172,303,0.568,0,0,,172,303,0.568,0.568,121,150,0.807,74,134,208,32,13,46,60,73,465,471
mcmilto01,1985,Tom McMillen,C,32,WSB,1,0.0,7,0,4,0.0,0,1,0.0,0,3,0.0,0.0,0,0,,3,2,5,1,0,0,0,1,0,1
michela01,1985,Larry Micheaux,PF,24,HOU,5,0.0,57,6,19,0.316,0,1,0.0,6,18,0.33299999999999996,0.316,4,10,0.4,12,9,21,0,0,2,3,8,16,9
mitchmi01,1985,Mike Mitchell,SF,29,SAS,5,5.0,180,44,78,0.564,0,1,0.0,44,77,0.5710000000000001,0.564,21,24,0.875,5,14,19,12,3,4,9,19,109,82
mokespa01,1985,Paul Mokeski,C,28,MIL,8,0.0,154,16,36,0.444,0,0,,16,36,0.444,0.444,12,12,1.0,8,26,34,12,2,4,12,28,44,36
moncrsi01,1985,Sidney Moncrief,PG,27,MIL,8,7.0,319,55,99,0.556,4,10,0.4,51,89,0.573,0.5760000000000001,70,75,0.9329999999999999,10,24,34,40,5,4,20,26,184,172
moorejo01,1985,Johnny Moore,PG,26,SAS,5,5.0,168,25,54,0.46299999999999997,1,3,0.33299999999999996,24,51,0.47100000000000003,0.47200000000000003,15,23,0.652,13,17,30,42,10,2,16,17,66,80
nattca01,1985,Calvin Natt,PF,28,DEN,15,15.0,508,131,238,0.55,0,0,,131,238,0.55,0.55,72,89,0.809,31,68,99,57,8,5,31,35,334,313
nevitch01,1985,Chuck Nevitt,C,25,LAL,7,0.0,37,3,9,0.33299999999999996,0,0,,3,9,0.33299999999999996,0.33299999999999996,4,8,0.5,3,3,6,1,4,6,2,11,10,4
nimphku01,1985,Kurt Nimphius,C,26,DAL,4,0.0,50,3,6,0.5,0,0,,3,6,0.5,0.5,0,0,,3,3,6,3,1,1,2,10,6,2
norriau01,1985,Audie Norris,C,24,POR,8,0.0,109,19,32,0.594,0,0,,19,32,0.594,0.594,9,22,0.409,22,21,43,3,4,5,11,25,47,40
okoremi01,1985,Mike O'Koren,SF,26,NJN,3,0.0,34,3,7,0.429,0,0,,3,7,0.429,0.429,0,2,0.0,1,9,10,4,0,0,1,6,6,7
olajuha01,1985,Hakeem Olajuwon,C,22,HOU,5,5.0,187,42,88,0.47700000000000004,0,0,,42,88,0.47700000000000004,0.47700000000000004,22,46,0.478,33,32,65,7,7,13,11,22,106,95
oldhaja01,1985,Jawann Oldham,C,27,CHI,4,0.0,91,7,15,0.467,0,0,,7,15,0.467,0.467,0,0,,8,14,22,3,6,7,11,19,14,14
parisro01,1985,Robert Parish,C,31,BOS,21,21.0,803,136,276,0.493,0,0,,136,276,0.493,0.493,87,111,0.784,57,162,219,31,21,34,50,68,359,382
paultbi01,1985,Billy Paultz,C,36,UTA,5,0.0,30,3,8,0.375,0,0,,3,8,0.375,0.375,1,4,0.25,3,5,8,2,1,1,2,7,7,2
paxsoji02,1985,Jim Paxson,SG,27,POR,9,0.0,212,47,101,0.465,3,10,0.3,44,91,0.484,0.48,19,24,0.792,6,14,20,21,6,0,5,16,116,83
paxsojo01,1985,John Paxson,PG,24,SAS,5,0.0,114,21,42,0.5,2,9,0.222,19,33,0.5760000000000001,0.524,7,9,0.778,0,5,5,21,5,0,5,9,51,45
perkisa01,1985,Sam Perkins,PF,23,DAL,4,4.0,169,24,49,0.49,1,4,0.25,23,45,0.511,0.5,26,34,0.765,16,35,51,11,2,1,3,13,75,91
peterji01,1985,Jim Petersen,PF,22,HOU,3,0.0,8,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,1,2,1,0,0,1,2,2,2
piercri01,1985,Ricky Pierce,SG,25,MIL,8,1.0,198,36,73,0.493,0,2,0.0,36,71,0.507,0.493,7,9,0.778,8,10,18,15,3,1,17,26,79,34
pittmch01,1985,Charles Pittman,SF,26,PHO,3,3.0,82,14,23,0.609,0,0,,14,23,0.609,0.609,12,17,0.706,6,13,19,9,0,3,9,10,40,38
poquebe01,1985,Ben Poquette,PF,29,CLE,4,0.0,91,13,21,0.619,0,0,,13,21,0.619,0.619,4,5,0.8,4,10,14,1,2,6,4,16,30,24
presspa01,1985,Paul Pressey,SF,26,MIL,8,8.0,296,45,88,0.511,1,3,0.33299999999999996,44,85,0.518,0.517,31,38,0.816,15,33,48,61,18,5,32,27,122,145
rambiku01,1985,Kurt Rambis,PF,26,LAL,19,19.0,375,48,81,0.593,0,0,,48,81,0.593,0.593,19,28,0.679,42,87,129,17,18,9,19,52,115,175
ranseke01,1985,Kelvin Ransey,PG,26,NJN,3,3.0,63,6,16,0.375,0,0,,6,16,0.375,0.375,5,5,1.0,0,5,5,17,2,1,2,10,17,20
reidro01,1985,Robert Reid,SF,29,HOU,5,0.0,87,19,45,0.42200000000000004,0,4,0.0,19,41,0.46299999999999997,0.42200000000000004,0,0,,3,14,17,5,4,2,6,22,38,12
richacl01,1985,Clint Richardson,SG,28,PHI,13,0.0,281,53,94,0.564,0,0,,53,94,0.564,0.564,9,10,0.9,14,24,38,27,10,2,17,23,115,110
richami01,1985,Micheal Ray Richardson,PG,29,NJN,3,3.0,125,23,57,0.40399999999999997,0,2,0.0,23,55,0.418,0.40399999999999997,9,14,0.643,4,14,18,34,4,0,8,12,55,52
roberfr01,1985,Fred Roberts,PF,24,UTA,10,0.0,130,19,43,0.442,0,0,,19,43,0.442,0.442,16,20,0.8,6,11,17,9,7,3,14,16,54,32
robincl01,1985,Cliff Robinson,PF,24,WSB,4,4.0,123,25,56,0.446,0,0,,25,56,0.446,0.446,9,12,0.75,12,18,30,4,4,2,3,14,59,48
roundda01,1985,Dan Roundfield,PF,31,DET,9,8.0,215,33,68,0.485,0,0,,33,68,0.485,0.485,16,17,0.941,19,41,60,15,4,6,15,21,82,95
rulanje01,1985,Jeff Ruland,C,26,WSB,4,3.0,162,28,47,0.596,0,2,0.0,28,45,0.622,0.596,14,20,0.7,12,22,34,21,9,4,23,15,70,75
sampsra01,1985,Ralph Sampson,PF,24,HOU,5,5.0,193,43,100,0.43,1,1,1.0,42,99,0.424,0.435,19,37,0.514,25,58,83,7,2,8,17,23,106,91
sandemi01,1985,Mike Sanders,SF,24,PHO,3,3.0,91,22,37,0.595,0,0,,22,37,0.595,0.595,8,10,0.8,8,7,15,10,5,0,9,8,52,48
schayda01,1985,Danny Schayes,C,25,DEN,9,0.0,118,11,26,0.423,0,0,,11,26,0.423,0.423,14,20,0.7,8,22,30,12,3,4,5,22,36,37
schefto01,1985,Tom Scheffler,C,30,POR,3,0.0,10,2,3,0.667,0,0,,2,3,0.667,0.667,3,4,0.75,3,2,5,0,1,0,1,0,7,10
scottal01,1985,Alvin Scott,SF,29,PHO,3,0.0,64,3,12,0.25,0,1,0.0,3,11,0.273,0.25,5,6,0.833,3,5,8,10,1,4,6,8,11,10
scottby01,1985,Byron Scott,SG,23,LAL,19,19.0,585,138,267,0.517,10,21,0.47600000000000003,128,246,0.52,0.536,35,44,0.795,16,36,52,50,41,4,24,47,321,259
sheltlo01,1985,Lonnie Shelton,PF,29,CLE,4,0.0,106,19,34,0.5589999999999999,0,0,,19,34,0.5589999999999999,0.5589999999999999,8,10,0.8,6,16,22,4,2,1,6,20,46,32
sprigla01,1985,Larry Spriggs,PF,25,LAL,16,0.0,230,40,77,0.519,0,2,0.0,40,75,0.5329999999999999,0.519,18,29,0.621,16,35,51,33,4,5,26,36,98,81
steppbr01,1985,Brook Steppe,SG,25,DET,4,0.0,20,2,7,0.28600000000000003,0,1,0.0,2,6,0.33299999999999996,0.28600000000000003,4,6,0.667,1,2,3,2,0,0,2,3,8,1
stockjo01,1985,John Stockton,PG,22,UTA,10,0.0,186,21,45,0.467,0,2,0.0,21,43,0.488,0.467,26,35,0.743,7,21,28,43,11,2,16,30,68,73
thirdda01,1985,David Thirdkill,SF,24,SAS,5,0.0,22,1,4,0.25,0,2,0.0,1,2,0.5,0.25,2,4,0.5,0,2,2,2,0,0,4,4,4,-5
thomais01,1985,Isiah Thomas,PG,23,DET,9,9.0,355,83,166,0.5,6,15,0.4,77,151,0.51,0.518,47,62,0.758,11,36,47,101,19,4,30,39,219,223
thompbe01,1985,Bernard Thompson,SF,22,POR,2,0.0,10,0,5,0.0,0,0,,0,5,0.0,0.0,2,2,1.0,1,2,3,2,0,1,0,1,2,2
thompmy01,1985,Mychal Thompson,PF,30,POR,9,0.0,250,50,102,0.49,0,0,,50,102,0.49,0.49,33,49,0.6729999999999999,25,47,72,14,7,12,19,32,133,119
thomppa01,1985,Paul Thompson,SF,23,MIL,3,0.0,34,5,12,0.41700000000000004,0,2,0.0,5,10,0.5,0.41700000000000004,3,5,0.6,1,4,5,2,4,1,4,3,13,9
threase01,1985,Sedale Threatt,PG,23,PHI,4,0.0,28,2,7,0.28600000000000003,0,0,,2,7,0.28600000000000003,0.28600000000000003,0,0,,1,0,1,5,1,0,3,2,4,1
toneyan01,1985,Andrew Toney,SG,27,PHI,13,13.0,442,83,174,0.47700000000000004,6,14,0.429,77,160,0.48100000000000004,0.494,47,61,0.77,8,24,32,66,12,5,50,46,219,133
towneli01,1985,Linton Townes,SF,25,SAS,2,0.0,6,4,8,0.5,0,1,0.0,4,7,0.5710000000000001,0.5,0,0,,2,1,3,0,0,0,0,1,8,6
tripuke01,1985,Kelly Tripucka,SF,25,DET,9,9.0,288,49,118,0.415,0,1,0.0,49,117,0.419,0.415,35,40,0.875,19,20,39,29,4,3,19,22,133,93
turneel01,1985,Elston Turner,SF,25,DEN,15,4.0,358,50,102,0.49,2,2,1.0,48,100,0.48,0.5,12,19,0.632,30,43,73,46,17,1,26,42,114,124
turneje01,1985,Jeff Turner,PF,22,NJN,3,0.0,21,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,2,2,4,2,0,0,0,6,4,1
turpime01,1985,Melvin Turpin,C,24,CLE,4,0.0,45,12,19,0.632,0,0,,12,19,0.632,0.632,1,2,0.5,3,5,8,0,4,1,5,3,25,22
tylerte01,1985,Terry Tyler,SF,28,DET,9,0.0,179,49,100,0.49,0,1,0.0,49,99,0.495,0.49,22,27,0.815,15,25,40,3,6,4,9,17,120,91
